phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,successes_sum,success_rate,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
41,iteration=39/198 best_fitness=35602.20054688696,63,63,1,0,541,541.0,60493.231043420856,67218.45407981891,66.88169583701529
42,iteration=40/198 best_fitness=35602.20054688696,64,64,1,0,340,340.0,184555.2448649012,-124062.01382148036,163.31420392001746
43,iteration=41/198 best_fitness=35602.20054688696,65,65,1,0,414,414.0,129572.6004386619,54982.644426239305,109.24538149597356
44,iteration=42/198 best_fitness=35602.20054688696,66,66,1,0,297,297.0,150516.35336511058,-20943.75292644868,79.87742339202669
45,iteration=43/198 best_fitness=35602.20054688696,67,67,1,0,633,633.0,79749.94629292717,70766.40707218341,118.96120643400354
46,iteration=44/198 best_fitness=35602.20054688696,68,68,1,0,618,618.0,47822.11178708403,31927.834505843137,86.81523260200629
47,iteration=45/198 best_fitness=35602.20054688696,69,69,1,0,602,602.0,91422.80665121114,-43600.69486412711,135.3550860839896
48,iteration=46/198 best_fitness=35602.20054688696,70,70,1,0,602,602.0,75851.82430770627,15570.982343504875,112.55846722697606
49,iteration=47/198 best_fitness=35602.20054688696,71,71,1,0,612,612.0,75442.7126839348,409.11162377145956,117.38493423204636
50,iteration=48/198 best_fitness=35602.20054688696,72,72,1,0,587,587.0,73679.3420856908,1763.3705982440006,114.95979172596708
51,iteration=49/198 best_fitness=35602.20054688696,73,73,1,0,601,601.0,79064.76247851038,-5385.420392819578,114.00901460897876
52,iteration=50/198 best_fitness=35602.20054688696,74,74,1,0,597,597.0,73377.66066033018,5687.1018181802065,111.99203864601441
53,iteration=51/198 best_fitness=35602.20054688696,75,75,1,0,589,589.0,75394.15434218037,-2016.4936818501883,112.38964782399125
54,iteration=52/198 best_fitness=35602.20054688696,76,76,1,0,622,622.0,65804.15300878012,9590.001333400243,109.59194488200592
55,iteration=53/198 best_fitness=35602.20054688696,77,77,1,0,604,604.0,72190.10484328297,-6385.951834502848,118.03122303803684
56,iteration=54/198 best_fitness=35602.20054688696,78,78,1,0,611,611.0,68077.60429014714,4112.500553135833,108.43545191298472
57,iteration=55/198 best_fitness=35602.20054688696,79,79,1,0,618,618.0,59787.05636165516,8290.547928491978,95.13436001597438
58,iteration=56/198 best_fitness=35602.20054688696,80,80,1,0,608,608.0,72296.19495600513,-12509.13859434997,103.49484742304776
59,iteration=57/198 best_fitness=35602.20054688696,81,81,1,0,630,630.0,52576.22738948743,19719.9675665177,77.5919110919931
60,iteration=58/198 best_fitness=35602.20054688696,82,82,1,0,595,595.0,57459.576116842945,-4883.348727355515,83.24846005596919
61,iteration=59/198 best_fitness=35602.20054688696,83,83,1,0,602,602.0,57466.796801699165,-7.220684856220032,83.90678942203522
62,iteration=60/198 best_fitness=35602.20054688696,84,84,1,0,622,622.0,53371.301417386094,4095.4953843130716,82.80370241298806
63,iteration=61/198 best_fitness=35602.20054688696,85,85,1,0,612,612.0,52563.6617556891,807.6396616969942,85.57503300701501
64,iteration=62/198 best_fitness=35602.20054688696,86,86,1,0,522,522.0,73932.58277096524,-21368.921015276137,86.25330731796566
65,iteration=63/198 best_fitness=35602.20054688696,87,87,1,0,613,613.0,55808.33394858029,18124.248822384943,78.98922295903321
66,iteration=64/198 best_fitness=35602.20054688696,88,88,1,0,603,603.0,79057.12371068384,-23248.789762103544,119.32575368694961
67,iteration=65/198 best_fitness=35602.20054688696,89,89,1,0,640,640.0,86034.85753715337,-6977.733826469528,129.7342416450265
68,iteration=66/198 best_fitness=35602.20054688696,90,90,1,0,627,627.0,52466.099952460354,33568.75758469301,86.582266352023
69,iteration=67/198 best_fitness=35602.20054688696,91,91,1,0,592,592.0,57332.04091752388,-4865.940965063528,84.75338710896904
70,iteration=68/198 best_fitness=35602.20054688696,92,92,1,0,603,603.0,56626.73396077429,705.3069567495913,79.31752525898628
71,iteration=69/198 best_fitness=35602.20054688696,93,93,1,0,627,627.0,64933.03976069434,-8306.305799920046,111.4673825300415
72,iteration=70/198 best_fitness=35602.20054688696,94,94,1,0,630,630.0,65033.81686454333,-100.77710384899547,102.39311831496889
73,iteration=71/198 best_fitness=35602.20054688696,95,95,1,0,594,594.0,73768.00103305635,-8734.18416851302,116.41503927303711
74,iteration=72/198 best_fitness=35602.20054688696,96,96,1,0,469,469.0,110894.62640463022,-37126.62537157387,102.16693071497139
75,iteration=73/198 best_fitness=35602.20054688696,97,97,1,0,614,614.0,51348.4830586566,59546.14334597362,79.84881648997543
76,iteration=74/198 best_fitness=35602.20054688696,98,98,1,0,592,592.0,43983.58303573357,7364.90002292303,62.99266082805116
77,iteration=75/198 best_fitness=35602.20054688696,99,99,1,0,640,640.0,76469.1647842116,-32485.581748478035,127.39430706697749
78,iteration=76/198 best_fitness=35602.20054688696,100,100,1,0,628,628.0,38616.89450997259,37852.27027423902,58.91587196098408
79,iteration=77/198 best_fitness=35602.20054688696,101,101,1,0,601,601.0,41592.25939738033,-2975.3648874077408,60.918574866023846
80,iteration=78/198 best_fitness=35602.20054688696,102,102,1,0,601,601.0,40225.05370901483,1367.2056883655023,60.34472796396585
81,iteration=79/198 best_fitness=35602.20054688696,103,103,1,0,614,614.0,44055.8006491456,-3830.7469401307753,70.45924495899817
82,iteration=80/198 best_fitness=35602.20054688696,104,104,1,0,597,597.0,37134.2749571455,6921.525692000105,54.06520862004254
83,iteration=81/198 best_fitness=35602.20054688696,105,105,1,0,599,599.0,39979.571252317146,-2845.296295171647,60.51856062299339
84,iteration=82/198 best_fitness=35602.20054688696,106,106,1,0,579,579.0,41729.54261051338,-1749.971358196235,56.174471294973046
85,iteration=83/198 best_fitness=35602.20054688696,107,107,1,0,595,595.0,40874.37005542906,855.1725550843184,60.17583196400665
86,iteration=84/198 best_fitness=35602.20054688696,108,108,1,0,586,586.0,42596.19342645343,-1721.8233710243658,59.050379386986606
87,iteration=85/198 best_fitness=35602.20054688696,109,109,1,0,594,594.0,42567.091919844825,29.101506608603813,61.877111437032
88,iteration=86/198 best_fitness=35602.20054688696,110,110,1,0,604,604.0,38933.290246894176,3633.801672950649,57.54887746501481
89,iteration=87/198 best_fitness=35602.20054688696,111,111,1,0,591,591.0,42060.44300519516,-3127.152758300981,59.22239776398055
90,iteration=88/198 best_fitness=35602.20054688696,112,112,1,0,593,593.0,43258.76323290082,-1198.3202277056625,65.92859315796522
91,iteration=89/198 best_fitness=35602.20054688696,113,113,1,0,597,597.0,44056.29605028778,-797.5328173869639,62.505695904023014
92,iteration=90/198 best_fitness=35602.20054688696,114,114,1,0,608,608.0,38801.137644754526,5255.158405533257,58.6250780330156
93,iteration=91/198 best_fitness=33632.71768926141,115,115,1,1,616,616.0,33632.71768926141,5168.419955493118,55.199511975981295
94,iteration=92/198 best_fitness=33632.71768926141,116,116,1,0,605,605.0,34710.14757593104,-1077.4298866696336,49.807695401017554
95,iteration=93/198 best_fitness=33632.71768926141,117,117,1,0,608,608.0,36427.822759253504,-1717.6751833224625,53.36188040697016
96,iteration=94/198 best_fitness=33632.71768926141,118,118,1,0,616,616.0,34845.613687746336,1582.2090715071681,48.40629404602805
97,iteration=95/198 best_fitness=33632.71768926141,119,119,1,0,614,614.0,36268.53103573394,-1422.9173479876044,55.42922965402249
98,iteration=96/198 best_fitness=33632.71768926141,120,120,1,0,611,611.0,35064.72690626062,1203.8041294733193,51.262849719962105
99,iteration=97/198 best_fitness=33632.71768926141,121,121,1,0,613,613.0,35807.82587808171,-743.0989718210913,54.507347673003096
100,iteration=98/198 best_fitness=31037.365568427704,122,122,1,1,613,613.0,31037.365568427704,4770.460309654009,44.17477591702482
101,iteration=99/198 best_fitness=27463.64664638986,123,123,1,1,624,624.0,27463.64664638986,3573.7189220378423,39.10404198698234
102,iteration=100/198 best_fitness=27463.64664638986,124,124,1,0,601,601.0,32137.53195206158,-4673.88530567172,41.59718037798302
103,iteration=101/198 best_fitness=27463.64664638986,125,125,1,0,615,615.0,30064.50548406665,2073.0264679949323,42.906880200025626
104,iteration=102/198 best_fitness=27463.64664638986,126,126,1,0,617,617.0,31245.05080436975,-1180.5453203030993,44.4735301680048
105,iteration=103/198 best_fitness=27463.64664638986,127,127,1,0,625,625.0,29862.021439271848,1383.0293650979002,41.54246291698655
106,iteration=104/198 best_fitness=27463.64664638986,128,128,1,0,604,604.0,30284.520428464275,-422.49898919242696,43.20744480501162
107,iteration=105/198 best_fitness=27463.64664638986,129,129,1,0,613,613.0,30951.062076734634,-666.5416482703586,42.0483336019679
108,iteration=106/198 best_fitness=27463.64664638986,130,130,1,0,611,611.0,28150.211119175656,2800.850957558978,39.952548450033646
109,iteration=107/198 best_fitness=27463.64664638986,131,131,1,0,617,617.0,28711.700227014917,-561.4891078392611,42.65553968801396
110,iteration=108/198 best_fitness=27463.64664638986,132,132,1,0,616,616.0,33579.60339112451,-4867.9031641095935,52.472179235948715
111,iteration=109/198 best_fitness=27463.64664638986,133,133,1,0,614,614.0,28900.32576604288,4679.277625081631,38.834304546995554
112,iteration=110/198 best_fitness=27463.64664638986,134,134,1,0,610,610.0,30335.51385232866,-1435.1880862857797,40.26209515699884
113,iteration=111/198 best_fitness=27463.64664638986,135,135,1,0,613,613.0,29773.490599601646,562.0232527270127,41.52155354403658
114,iteration=112/198 best_fitness=27463.64664638986,136,136,1,0,600,600.0,32558.488529425522,-2784.997929823876,50.0091815009946
115,iteration=113/198 best_fitness=27463.64664638986,137,137,1,0,623,623.0,36941.796748941924,-4383.3082195164025,53.09494955401169
116,iteration=114/198 best_fitness=27463.64664638986,138,138,1,0,605,605.0,31351.297799162676,5590.4989497792485,47.67557868297445
117,iteration=115/198 best_fitness=27463.64664638986,139,139,1,0,598,598.0,35001.20189362744,-3649.904094464764,50.427297207002994
118,iteration=116/198 best_fitness=27463.64664638986,140,140,1,0,626,626.0,38594.87731286146,-3593.675419234023,55.43179440300446
119,iteration=117/198 best_fitness=27463.64664638986,141,141,1,0,636,636.0,41242.741669696625,-2647.8643568351617,60.788033906021155
120,iteration=118/198 best_fitness=27463.64664638986,142,142,1,0,627,627.0,38198.493559829076,3044.248109867549,57.0313029710087
121,iteration=119/198 best_fitness=27463.64664638986,143,143,1,0,607,607.0,35153.226772978196,3045.2667868508797,48.80914861196652
122,iteration=120/198 best_fitness=27463.64664638986,144,144,1,0,606,606.0,36338.22773540869,-1185.0009624304948,53.418283239006996
123,iteration=121/198 best_fitness=27463.64664638986,145,145,1,0,611,611.0,33822.81709579136,2515.41063961733,48.3758326509851
124,iteration=122/198 best_fitness=27463.64664638986,146,146,1,0,607,607.0,32376.36541633994,1446.4516794514202,43.22181879798882
125,iteration=123/198 best_fitness=27463.64664638986,147,147,1,0,612,612.0,28251.8941908532,4124.471225486741,40.210072142013814
126,iteration=124/198 best_fitness=27463.64664638986,148,148,1,0,622,622.0,35764.24095812636,-7512.346767273157,50.36470500403084
127,iteration=125/198 best_fitness=27463.64664638986,149,149,1,0,613,613.0,29044.03575866978,6720.205199456577,43.29822111700196
128,iteration=126/198 best_fitness=27463.64664638986,150,150,1,0,607,607.0,31389.965475733297,-2345.929717063518,42.20705721597187
129,iteration=127/198 best_fitness=27463.64664638986,151,151,1,0,596,596.0,31965.004457596915,-575.0389818636177,45.719489127979614
130,iteration=128/198 best_fitness=27463.64664638986,152,152,1,0,579,579.0,31448.01327470017,516.9911828967452,45.94688592903549
131,iteration=129/198 best_fitness=27463.64664638986,153,153,1,0,626,626.0,33046.10227554596,-1598.0890008457936,48.99572706699837
132,iteration=130/198 best_fitness=27463.64664638986,154,154,1,0,598,598.0,31492.171035167958,1553.931240378006,43.65986372099724
133,iteration=131/198 best_fitness=27463.64664638986,155,155,1,0,578,578.0,31620.65150778486,-128.48047261690226,45.40323700598674
134,iteration=132/198 best_fitness=27463.64664638986,156,156,1,0,630,630.0,37911.52601655849,-6290.8745087736315,54.16783395403763
135,iteration=133/198 best_fitness=27463.64664638986,157,157,1,0,613,613.0,31737.75801388416,6173.768002674333,47.23920034599723
136,iteration=134/198 best_fitness=27463.64664638986,158,158,1,0,628,628.0,34995.79046390016,-3258.0324500159986,48.82227082696045
137,iteration=135/198 best_fitness=27463.64664638986,159,159,1,0,600,600.0,31320.476167629095,3675.3142962710626,43.13321226101834
138,iteration=136/198 best_fitness=27463.64664638986,160,160,1,0,607,607.0,30000.423817891424,1320.0523497376707,46.38767829997232
139,iteration=137/198 best_fitness=27463.64664638986,161,161,1,0,631,631.0,35715.41154929975,-5714.987731408328,49.62196680699708
140,iteration=138/198 best_fitness=27463.64664638986,162,162,1,0,632,632.0,38131.6193350064,-2416.207785706647,58.76936299301451
141,iteration=139/198 best_fitness=27463.64664638986,163,163,1,0,623,623.0,28553.7000550003,9577.9192800061,41.95346705499105
142,iteration=140/198 best_fitness=27463.64664638986,164,164,1,0,634,634.0,37658.173606521086,-9104.473551520787,56.569672031037044
143,iteration=141/198 best_fitness=27463.64664638986,165,165,1,0,596,596.0,35445.473971759784,2212.699634761302,47.96177475497825
144,iteration=142/198 best_fitness=27463.64664638986,166,166,1,0,610,610.0,49433.21153688437,-13987.73756512459,78.03086652699858
145,iteration=143/198 best_fitness=27463.64664638986,167,167,1,0,615,615.0,38388.22751282423,11044.98402406014,56.228520498028956
146,iteration=144/198 best_fitness=27463.64664638986,168,168,1,0,595,595.0,31365.081116782312,7023.1463960419205,49.55376466695452
147,iteration=145/198 best_fitness=27463.64664638986,169,169,1,0,586,586.0,31444.733755103043,-79.65263832073106,40.83065937302308
148,iteration=146/198 best_fitness=27463.64664638986,170,170,1,0,605,605.0,31334.660941405127,110.07281369791599,43.32602288899943
149,iteration=147/198 best_fitness=27463.64664638986,171,171,1,0,596,596.0,29869.946584338577,1464.7143570665503,43.08154551999178
150,iteration=148/198 best_fitness=27463.64664638986,172,172,1,0,563,563.0,35577.24495541957,-5707.298371080993,42.53060530900257
151,iteration=149/198 best_fitness=27463.64664638986,173,173,1,0,571,571.0,34510.19084773747,1067.0541076821028,44.4145274090115
152,iteration=150/198 best_fitness=27463.64664638986,174,174,1,0,545,545.0,41196.32061598514,-6686.1297682476725,40.43137708702125
153,iteration=151/198 best_fitness=27463.64664638986,175,175,1,0,611,611.0,29379.415095779696,11816.905520205444,44.13085833599325
154,iteration=152/198 best_fitness=27463.64664638986,176,176,1,0,600,600.0,30444.303142569224,-1064.8880467895287,38.1769385469961
155,iteration=153/198 best_fitness=27463.64664638986,177,177,1,0,599,599.0,30371.309881093475,72.99326147574902,42.964384122984484
156,iteration=154/198 best_fitness=27463.64664638986,178,178,1,0,625,625.0,41915.90245750609,-11544.592576412615,64.6252583800233
157,iteration=155/198 best_fitness=27463.64664638986,179,179,1,0,608,608.0,32034.91263769687,9880.98981980922,43.79793060896918
158,iteration=156/198 best_fitness=27463.64664638986,180,180,1,0,621,621.0,41092.494100095064,-9057.581462398193,62.79387264099205
159,iteration=157/198 best_fitness=27463.64664638986,181,181,1,0,580,580.0,31324.936017633445,9767.558082461619,39.400198157003615
160,iteration=158/198 best_fitness=27463.64664638986,182,182,1,0,552,552.0,40963.95927608922,-9639.023258455774,43.5049942189944
161,iteration=159/198 best_fitness=27463.64664638986,183,183,1,0,573,573.0,32872.71693165699,8091.242344432227,42.72299130499596
162,iteration=160/198 best_fitness=27463.64664638986,184,184,1,0,598,598.0,31424.400419699596,1448.3165119573969,47.786345907021314
163,iteration=161/198 best_fitness=27463.64664638986,185,185,1,0,610,610.0,29359.930347940644,2064.4700717589512,42.44849700399209
164,iteration=162/198 best_fitness=27463.64664638986,186,186,1,0,596,596.0,31443.800036236644,-2083.8696882959994,47.742810516036116
165,iteration=163/198 best_fitness=27463.64664638986,187,187,1,0,582,582.0,32065.49337675784,-621.6933405211967,47.17469185497612
166,iteration=164/198 best_fitness=27463.64664638986,188,188,1,0,568,568.0,34435.1640159841,-2369.6706392262568,42.57375280902488
167,iteration=165/198 best_fitness=27463.64664638986,189,189,1,0,609,609.0,32409.76473015722,2025.3992858268757,48.13204863498686
168,iteration=166/198 best_fitness=27463.64664638986,190,190,1,0,594,594.0,29952.217483114327,2457.547247042894,43.42795634397771
169,iteration=167/198 best_fitness=27463.64664638986,191,191,1,0,582,582.0,31426.423735461758,-1474.2062523474306,41.11581752198981
170,iteration=168/198 best_fitness=27463.64664638986,192,192,1,0,582,582.0,31070.6423463552,355.7813891065598,46.00615862704581
171,iteration=169/198 best_fitness=27463.64664638986,193,193,1,0,597,597.0,31298.878305626313,-228.23595927111455,42.02394176297821
172,iteration=170/198 best_fitness=27463.64664638986,194,194,1,0,577,577.0,31322.989969216687,-24.11166359037452,44.96752909501083
173,iteration=171/198 best_fitness=27463.64664638986,195,195,1,0,590,590.0,31596.151579372963,-273.16161015627586,43.50733442098135
174,iteration=172/198 best_fitness=27463.64664638986,196,196,1,0,566,566.0,36487.53777324906,-4891.3861938760965,47.16146963398205
175,iteration=173/198 best_fitness=27463.64664638986,197,197,1,0,580,580.0,30602.787847608924,5884.749925640135,41.694419605017174
176,iteration=174/198 best_fitness=27463.64664638986,198,198,1,0,593,593.0,33174.715835846655,-2571.9279882377305,44.73451826500241
177,iteration=175/198 best_fitness=27463.64664638986,199,199,1,0,603,603.0,31138.029176342352,2036.686659504303,43.32162420800887
178,iteration=176/198 best_fitness=27463.64664638986,200,200,1,0,631,631.0,38208.58699502769,-7070.557818685338,54.637982545013074
179,iteration=177/198 best_fitness=27463.64664638986,201,201,1,0,566,566.0,36276.01534239533,1932.5716526323595,42.501471136987675
180,iteration=178/198 best_fitness=27463.64664638986,202,202,1,0,595,595.0,32049.539880569573,4226.4754618257575,41.074499009002466
181,iteration=179/198 best_fitness=27463.64664638986,203,203,1,0,616,616.0,29478.45329935699,2571.086581212585,38.151825209963135
182,iteration=180/198 best_fitness=27463.64664638986,204,204,1,0,603,603.0,29929.73354818856,-451.28024883157195,38.015034678042866
183,iteration=181/198 best_fitness=27463.64664638986,205,205,1,0,604,604.0,31099.145155726583,-1169.4116075380225,41.18550001800759
184,iteration=182/198 best_fitness=27463.64664638986,206,206,1,0,577,577.0,32011.64491863252,-912.4997629059362,43.5374107399839
185,iteration=183/198 best_fitness=27463.64664638986,207,207,1,0,610,610.0,30406.263979029973,1605.3809396025463,44.27328134898562
186,iteration=184/198 best_fitness=27463.64664638986,208,208,1,0,593,593.0,31469.087480133676,-1062.8235011037032,40.74303025502013
187,iteration=185/198 best_fitness=27463.64664638986,209,209,1,0,603,603.0,31593.09840296224,-124.01092282856553,46.55420376895927
188,iteration=186/198 best_fitness=27463.64664638986,210,210,1,0,596,596.0,32209.972701543375,-616.8742985811332,46.0900366550195
189,iteration=187/198 best_fitness=27463.64664638986,211,211,1,0,587,587.0,31517.559395186217,692.4133063571571,44.786202218034305
190,iteration=188/198 best_fitness=27463.64664638986,212,212,1,0,594,594.0,31751.630454851656,-234.07105966543895,42.64893918298185
191,iteration=189/198 best_fitness=27463.64664638986,213,213,1,0,599,599.0,31391.72080793971,359.90964691194677,44.51963751099538
192,iteration=190/198 best_fitness=27463.64664638986,214,214,1,0,604,604.0,31486.453944463028,-94.73313652331854,42.03421403997345
193,iteration=191/198 best_fitness=27463.64664638986,215,215,1,0,616,616.0,30619.74269890936,866.7112455536699,45.21797532204073
194,iteration=192/198 best_fitness=27463.64664638986,216,216,1,0,589,589.0,33311.29653132997,-2691.5538324206136,44.278779782995116
195,iteration=193/198 best_fitness=27463.64664638986,217,217,1,0,582,582.0,35519.21006876975,-2207.913537439781,53.547784900001716
196,iteration=194/198 best_fitness=27463.64664638986,218,218,1,0,600,600.0,34573.900231063235,945.309837706518,45.78916842199396
197,iteration=195/198 best_fitness=27463.64664638986,219,219,1,0,603,603.0,30940.69626322922,3633.203967834015,44.12051911599701
198,iteration=196/198 best_fitness=27463.64664638986,220,220,1,0,607,607.0,29755.032246565752,1185.664016663468,48.425660488021094
199,iteration=197/198 best_fitness=27463.64664638986,221,221,1,0,583,583.0,32677.472958678045,-2922.440712112293,44.15273149299901
200,iteration=198/198 best_fitness=27463.64664638986,222,222,1,0,611,611.0,31301.70607175005,1375.766886927995,41.05653582594823
