phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,successes_sum,success_rate,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
65,iteration=63/150 best_fitness=241343.06278907307,85,85,1,0,571,571.0,244450.56327394067,-3107.5004848676035,382.8500319699815
66,iteration=64/150 best_fitness=241343.06278907307,86,86,1,0,562,562.0,271387.9599064734,-26937.396632532735,402.24591598601546
67,iteration=65/150 best_fitness=241343.06278907307,87,87,1,0,561,561.0,260720.30644563507,10667.653460838337,407.3840788679954
68,iteration=66/150 best_fitness=236321.58989668408,88,88,1,1,576,576.0,236321.58989668408,24398.716548950993,351.062911608984
69,iteration=67/150 best_fitness=236321.58989668408,89,89,1,0,565,565.0,251278.02630346874,-14956.436406784662,359.5805967890192
70,iteration=68/150 best_fitness=236321.58989668408,90,90,1,0,573,573.0,260322.57283021352,-9044.546526744787,386.4355066319986
71,iteration=69/150 best_fitness=236321.58989668408,91,91,1,0,556,556.0,264785.3343662451,-4462.761536031554,396.65451788398786
72,iteration=70/150 best_fitness=236321.58989668408,92,92,1,0,562,562.0,258443.90710161242,6341.427264632657,377.75108869199175
73,iteration=71/150 best_fitness=236321.58989668408,93,93,1,0,557,557.0,259858.1485261523,-1414.2414245398832,388.0728128760238
74,iteration=72/150 best_fitness=236321.58989668408,94,94,1,0,568,568.0,249149.01795373508,10709.130572417227,376.82056159200147
75,iteration=73/150 best_fitness=236321.58989668408,95,95,1,0,544,544.0,256229.33678920355,-7080.318835468468,341.9091212899948
76,iteration=74/150 best_fitness=236321.58989668408,96,96,1,0,551,551.0,258066.94350193272,-1837.6067127291753,412.8410022209864
77,iteration=75/150 best_fitness=236321.58989668408,97,97,1,0,577,577.0,243897.4966207876,14169.446881145122,416.9884404129989
78,iteration=76/150 best_fitness=236321.58989668408,98,98,1,0,549,549.0,260765.2346623173,-16867.738041529694,386.1432480479998
79,iteration=77/150 best_fitness=236321.58989668408,99,99,1,0,562,562.0,258497.60992792688,2267.6247343904106,392.14132758701453
80,iteration=78/150 best_fitness=236321.58989668408,100,100,1,0,576,576.0,248899.37001919054,9598.239908736345,373.46386414798326
81,iteration=79/150 best_fitness=236321.58989668408,101,101,1,0,580,580.0,245899.77370289114,2999.596316299401,363.2770675520005
82,iteration=80/150 best_fitness=236321.58989668408,102,102,1,0,544,544.0,272725.0502753309,-26825.27657243976,417.1323476230027
83,iteration=81/150 best_fitness=236321.58989668408,103,103,1,0,500,500.0,270141.0921919685,2583.958083362377,358.97853525102255
84,iteration=82/150 best_fitness=235014.34945047056,104,104,1,1,597,597.0,235014.34945047056,35126.74274149796,356.133045517985
85,iteration=83/150 best_fitness=235014.34945047056,105,105,1,0,598,598.0,244159.85252452202,-9145.503074051463,407.94522520600003
86,iteration=84/150 best_fitness=235014.34945047056,106,106,1,0,580,580.0,265695.3863926738,-21535.533868151804,408.0174379629898
87,iteration=85/150 best_fitness=235014.34945047056,107,107,1,0,592,592.0,237873.39200767103,27821.994385002792,349.540273644001
88,iteration=86/150 best_fitness=235014.34945047056,108,108,1,0,575,575.0,246146.45731068318,-8273.065303012147,393.2286102520011
89,iteration=87/150 best_fitness=235014.34945047056,109,109,1,0,585,585.0,243617.614917449,2528.8423932341684,400.5148845750082
90,iteration=88/150 best_fitness=235014.34945047056,110,110,1,0,604,604.0,242131.9142802559,1485.7006371931056,367.0616491250112
91,iteration=89/150 best_fitness=235014.34945047056,111,111,1,0,598,598.0,252001.0181017137,-9869.1038214578,385.8879943859938
92,iteration=90/150 best_fitness=235014.34945047056,112,112,1,0,575,575.0,252284.17088501743,-283.1527833037253,362.9830193230009
93,iteration=91/150 best_fitness=235014.34945047056,113,113,1,0,574,574.0,260455.36120252617,-8171.1903175087355,415.80350236798404
94,iteration=92/150 best_fitness=225405.95694181934,114,114,1,1,596,596.0,225405.95694181934,35049.404260706826,411.1723651070206
95,iteration=93/150 best_fitness=225405.95694181934,115,115,1,0,602,602.0,252807.28773890866,-27401.330797089322,395.77118405597867
96,iteration=94/150 best_fitness=225405.95694181934,116,116,1,0,579,579.0,256659.6496313649,-3852.361892456247,400.0894332670141
97,iteration=95/150 best_fitness=225405.95694181934,117,117,1,0,580,580.0,252852.96521127666,3806.684420088248,395.4589022639848
98,iteration=96/150 best_fitness=225405.95694181934,118,118,1,0,599,599.0,248294.77083556307,4558.194375713589,392.50495525301085
99,iteration=97/150 best_fitness=225405.95694181934,119,119,1,0,586,586.0,263556.2127865476,-15261.441950984532,397.6807626489899
100,iteration=98/150 best_fitness=225405.95694181934,120,120,1,0,592,592.0,247137.56554559222,16418.647240955383,393.23911579701235
101,iteration=99/150 best_fitness=225405.95694181934,121,121,1,0,609,609.0,241209.0393095942,5928.526235998026,407.5816330939997
102,iteration=100/150 best_fitness=225405.95694181934,122,122,1,0,599,599.0,229975.79067649317,11233.24863310103,346.3206099680101
103,iteration=101/150 best_fitness=225405.95694181934,123,123,1,0,597,597.0,256289.32650522867,-26313.535828735505,394.5729905710032
104,iteration=102/150 best_fitness=225405.95694181934,124,124,1,0,592,592.0,238301.84999960283,17987.476505625847,365.1788952499919
105,iteration=103/150 best_fitness=225405.95694181934,125,125,1,0,589,589.0,255266.43363454778,-16964.583634944953,378.6287946429802
106,iteration=104/150 best_fitness=225405.95694181934,126,126,1,0,584,584.0,250965.8530077246,4300.580626823183,420.1168675770168
107,iteration=105/150 best_fitness=225405.95694181934,127,127,1,0,591,591.0,249874.33977145952,1091.5132362650766,367.28500802000053
108,iteration=106/150 best_fitness=225405.95694181934,128,128,1,0,599,599.0,248205.44133013836,1668.8984413211583,392.7068292699987
109,iteration=107/150 best_fitness=225405.95694181934,129,129,1,0,604,604.0,227161.01779194278,21044.42353819558,387.0979104430007
110,iteration=108/150 best_fitness=225405.95694181934,130,130,1,0,611,611.0,243232.93720961825,-16071.919417675468,404.6997105939954
111,iteration=109/150 best_fitness=225405.95694181934,131,131,1,0,601,601.0,248580.74718479905,-5347.809975180804,378.28610447299434
112,iteration=110/150 best_fitness=225405.95694181934,132,132,1,0,589,589.0,251357.84147594662,-2777.094291147572,380.5148629739997
113,iteration=111/150 best_fitness=225405.95694181934,133,133,1,0,610,610.0,247807.21664255872,3550.624833387905,365.5478090690158
114,iteration=112/150 best_fitness=225405.95694181934,134,134,1,0,595,595.0,242571.03326310735,5236.183379451366,364.2364033999911
115,iteration=113/150 best_fitness=225405.95694181934,135,135,1,0,600,600.0,263061.16496227024,-20490.131699162885,409.0314429390128
116,iteration=114/150 best_fitness=225405.95694181934,136,136,1,0,601,601.0,240391.83083921348,22669.33412305676,371.97345091498573
117,iteration=115/150 best_fitness=225405.95694181934,137,137,1,0,611,611.0,241123.2497259802,-731.4188867667108,420.6930750820029
118,iteration=116/150 best_fitness=225405.95694181934,138,138,1,0,594,594.0,239275.38751862748,1847.8622073527076,377.4334080610133
119,iteration=117/150 best_fitness=225405.95694181934,139,139,1,0,607,607.0,254308.437088738,-15033.04957011051,388.0276772939833
120,iteration=118/150 best_fitness=225405.95694181934,140,140,1,0,630,630.0,266384.7261969383,-12076.289108200319,414.0066494710045
121,iteration=119/150 best_fitness=225405.95694181934,141,141,1,0,609,609.0,240255.82350993773,26128.902687000576,373.84882713499246
122,iteration=120/150 best_fitness=225405.95694181934,142,142,1,0,602,602.0,251698.34300610222,-11442.519496164488,380.02520104299765
123,iteration=121/150 best_fitness=225405.95694181934,143,143,1,0,589,589.0,252790.7127267226,-1092.3697206203651,432.31148008001037
124,iteration=122/150 best_fitness=225405.95694181934,144,144,1,0,614,614.0,244278.72668804057,8511.986038682022,394.96210328899906
125,iteration=123/150 best_fitness=225405.95694181934,145,145,1,0,599,599.0,241385.55546452996,2893.1712235106097,389.08810381699004
126,iteration=124/150 best_fitness=225405.95694181934,146,146,1,0,544,544.0,247708.54026608367,-6322.984801553714,346.1704779879947
127,iteration=125/150 best_fitness=225405.95694181934,147,147,1,0,607,607.0,249108.01483877838,-1399.4745726947149,384.2201654900273
128,iteration=126/150 best_fitness=225405.95694181934,148,148,1,0,585,585.0,247468.40018518304,1639.6146535953449,391.6494819559739
129,iteration=127/150 best_fitness=225405.95694181934,149,149,1,0,595,595.0,251413.2272681334,-3944.82708295036,411.8844643960183
130,iteration=128/150 best_fitness=225405.95694181934,150,150,1,0,607,607.0,253883.12880659453,-2469.9015384611266,374.32212411999353
131,iteration=129/150 best_fitness=225405.95694181934,151,151,1,0,588,588.0,251059.83881865867,2823.2899879358592,394.31588081200607
132,iteration=130/150 best_fitness=225405.95694181934,152,152,1,0,589,589.0,262487.00534555304,-11427.166526894376,382.71375528298086
133,iteration=131/150 best_fitness=225405.95694181934,153,153,1,0,591,591.0,252776.3011464421,9710.704199110944,389.5730739950086
134,iteration=132/150 best_fitness=225405.95694181934,154,154,1,0,584,584.0,262621.7022174455,-9845.401071003376,413.1956200840068
135,iteration=133/150 best_fitness=225405.95694181934,155,155,1,0,592,592.0,240055.72612653841,22565.97609090706,378.17543241300154
136,iteration=134/150 best_fitness=225405.95694181934,156,156,1,0,587,587.0,247787.68969520583,-7731.9635686674155,379.50939721398754
137,iteration=135/150 best_fitness=225405.95694181934,157,157,1,0,604,604.0,252758.04764257796,-4970.357947372133,380.47521718300413
138,iteration=136/150 best_fitness=225405.95694181934,158,158,1,0,582,582.0,251039.36037765874,1718.6872649192228,358.737263766001
139,iteration=137/150 best_fitness=225405.95694181934,159,159,1,0,597,597.0,253969.86291372808,-2930.50253606934,362.47897177501
140,iteration=138/150 best_fitness=225405.95694181934,160,160,1,0,589,589.0,241483.23537742547,12486.627536302607,360.63791776500875
141,iteration=139/150 best_fitness=225405.95694181934,161,161,1,0,581,581.0,245538.16424631685,-4054.9288688913803,372.70607135098544
142,iteration=140/150 best_fitness=225405.95694181934,162,162,1,0,599,599.0,247707.28831013257,-2169.124063815718,360.3546091270109
143,iteration=141/150 best_fitness=225405.95694181934,163,163,1,0,600,600.0,249117.87484380056,-1410.5865336679853,384.34836396598257
144,iteration=142/150 best_fitness=225405.95694181934,164,164,1,0,592,592.0,248469.98874487256,647.8860989279929,394.5711938670138
145,iteration=143/150 best_fitness=225405.95694181934,165,165,1,0,608,608.0,251853.37105854307,-3383.382313670503,388.510768534994
146,iteration=144/150 best_fitness=225405.95694181934,166,166,1,0,602,602.0,243213.0422213766,8640.328837166453,362.56700692500453
147,iteration=145/150 best_fitness=225405.95694181934,167,167,1,0,595,595.0,246883.98567905743,-3670.9434576808126,357.0248470130027
148,iteration=146/150 best_fitness=225405.95694181934,168,168,1,0,601,601.0,249451.75660753,-2567.7709284725715,389.55346011699294
149,iteration=147/150 best_fitness=225405.95694181934,169,169,1,0,572,572.0,258009.28207312536,-8557.525465595361,382.11753178198705
150,iteration=148/150 best_fitness=225405.95694181934,170,170,1,0,596,596.0,257068.44825501725,940.8338181081053,397.20734928100137
151,iteration=149/150 best_fitness=225405.95694181934,171,171,1,0,603,603.0,239939.77517909085,17128.673075926403,375.4116556230001
152,iteration=150/150 best_fitness=225405.95694181934,172,172,1,0,586,586.0,234539.98536226992,5399.789816820936,347.02129448001506
